temp,pressure,humidity,precipitation,cloud,gust,condition
35.1,1005.0,52,0.0,43,22.7,Clear
35.8,1005.0,50,0.0,39,20.5,Clear
36.6,1004.0,48,0.0,35,18.4,Chance of rain
37.3,1004.0,46,0.0,32,16.2,Chance of rain
36.9,1003.0,48,0.0,34,21.2,Chance of rain
36.4,1003.0,51,0.0,37,26.3,Chance of rain
36.0,1002.0,53,0.0,40,31.3,Chance of rain
35.1,1002.0,57,0.0,35,34.6,Chance of rain
34.3,1002.0,61,0.0,30,37.8,Clear
33.4,1001.0,66,0.0,24,41.0,Clear
32.2,1002.0,67,0.0,22,41.8,Clear
30.9,1002.0,69,0.0,20,42.5,Clear
29.7,1003.0,71,0.0,18,43.2,Clear
28.8,1003.0,69,0.0,25,46.1,Clear
28.0,1003.0,66,0.07,32,49.0,Rainy
26.2,1008.0,70,1.33,82,24.5,Chance of rain
26.1,1008.0,70,0.67,79,22.2,Chance of rain
26.1,1008.0,70,0.23,75,19.9,Chance of rain
26.0,1008.0,71,0.31,72,17.6,Chance of rain
26.4,1008.0,69,0.16,66,16.4,Chance of rain
26.7,1008.0,67,0.17,60,15.2,Clear
27.1,1008.0,65,0.22,54,14.0,Clear
28.3,1008.0,60,0.11,39,13.7,Clear
29.4,1008.0,55,0.0,24,13.3,Clear
30.6,1008.0,50,0.0,9,13.0,Clear
31.7,1007.0,45,0.0,15,11.9,Clear
32.8,1007.0,41,0.0,20,10.8,Chance of rain
33.9,1006.0,37,0.0,25,9.7,Chance of rain
33.9,1006.0,37,0.0,34,8.8,Chance of rain
33.9,1005.0,36,0.0,43,7.8,Chance of rain
33.9,1004.0,35,0.0,52,6.8,Chance of rain
33.5,1005.0,37,0.0,54,7.1,Chance of rain
33.2,1005.0,39,0.03,56,7.3,Chance of rain
32.8,1005.0,40,0.04,59,7.6,Chance of rain
32.3,1005.0,43,0.02,65,8.8,Chance of rain
31.7,1006.0,45,0.07,72,10.0,Rainy
31.2,1007.0,48,0.09,78,11.2,Rainy
30.2,1007.0,52,0.04,69,14.0,Rainy
29.2,1007.0,56,0.03,60,16.9,Clear
28.2,1007.0,61,0.04,51,19.8,Clear
27.6,1007.0,64,0.02,36,18.1,Clear
27.1,1007.0,68,0.0,21,16.4,Clear
26.5,1007.0,71,0.0,7,14.8,Clear
26.6,1007.0,71,0.0,7,15.0,Clear
26.7,1007.0,70,0.0,7,15.2,Clear
26.8,1007.0,69,0.0,7,15.5,Clear
27.7,1008.0,65,0.0,8,16.1,Clear
28.7,1008.0,61,0.0,10,16.7,Clear
29.6,1008.0,57,0.0,12,17.3,Clear
30.8,1008.0,52,0.0,18,17.0,Clear
31.9,1007.0,47,0.0,25,16.8,Clear
33.1,1007.0,42,0.0,31,16.6,Clear
32.8,1006.0,43,0.0,45,18.4,Clear
32.4,1005.0,45,2.17,60,20.2,Rainy
32.1,1004.0,47,2.89,74,22.0,Rainy
29.8,1004.0,54,1.44,80,23.2,Rainy
27.4,1004.0,61,6.4,86,24.4,Heavy rain at times
25.1,1004.0,69,8.53,92,25.6,Heavy rain at times
23.8,1004.0,67,4.27,88,21.6,Heavy rain at times
22.4,1005.0,66,6.17,83,17.6,Rainy
21.1,1006.0,65,8.22,79,13.7,Rainy
20.8,1006.0,68,4.11,75,17.6,Rainy
20.6,1007.0,71,4.17,71,21.6,Clear
20.3,1007.0,74,5.56,67,25.6,Clear
21.7,1007.0,75,2.78,51,24.2,Clear
23.0,1007.0,76,0.0,36,22.9,Clear
24.4,1007.0,77,0.0,21,21.6,Clear
24.8,1007.0,75,0.0,19,20.6,Clear
25.2,1007.0,73,0.0,17,19.7,Clear
25.6,1007.0,71,0.0,15,18.7,Clear
26.7,1007.0,66,0.0,15,19.1,Clear
27.8,1007.0,61,0.0,16,19.4,Clear
28.9,1008.0,56,0.0,17,19.8,Clear
30.3,1007.0,51,0.0,23,17.9,Clear
31.8,1007.0,45,0.0,30,16.0,Chance of rain
33.2,1006.0,40,0.0,37,14.0,Chance of rain
33.4,1005.0,39,0.0,50,13.2,Chance of rain
33.6,1005.0,39,0.13,62,12.4,Rainy
33.8,1004.0,38,0.18,75,11.5,Rainy
32.7,1004.0,43,0.09,78,13.4,Rainy
31.7,1004.0,47,0.73,81,15.4,Rainy
30.6,1004.0,52,0.98,84,17.3,Rainy
29.5,1004.0,58,0.49,83,21.1,Rainy
28.3,1005.0,64,1.37,81,25.0,Rainy
27.2,1006.0,70,1.82,79,28.8,Rainy
26.9,1006.0,71,0.91,72,28.2,Rainy
26.7,1006.0,72,0.9,64,27.6,Clear
26.4,1006.0,73,1.2,57,27.0,Clear
26.2,1006.0,74,0.6,40,25.0,Clear
26.0,1006.0,75,0.0,23,22.9,Clear
25.8,1006.0,75,0.0,6,20.9,Clear
26.0,1006.0,74,0.0,14,20.3,Clear
26.1,1006.0,72,0.2,22,19.7,Chance of rain
26.3,1007.0,71,0.27,30,19.1,Chance of rain
27.4,1007.0,65,0.13,47,18.6,Chance of rain
28.6,1007.0,59,0.63,65,18.1,Chance of rain
29.7,1007.0,53,0.84,82,17.6,Chance of rain
31.2,1006.0,47,0.42,79,15.7,Chance of rain
32.7,1006.0,41,0.43,76,13.8,Clear
34.2,1005.0,35,0.58,73,11.9,Clear
34.5,1004.0,34,0.29,67,10.2,Clear
34.9,1004.0,32,0.0,61,8.5,Chance of rain
35.2,1003.0,31,0.0,54,6.8,Chance of rain
34.5,1003.0,34,0.0,53,8.9,Chance of rain
33.7,1003.0,37,0.03,52,10.9,Clear
33.0,1003.0,39,0.04,50,13.0,Clear
31.8,1004.0,45,0.02,44,17.0,Clear
30.7,1004.0,51,0.57,38,21.1,Rainy
29.5,1005.0,56,0.76,32,25.2,Rainy
28.5,1005.0,60,0.38,42,25.7,Rainy
27.5,1006.0,65,1.17,53,26.2,Clear
26.5,1006.0,69,1.56,63,26.6,Clear
26.0,1006.0,70,0.78,58,26.5,Clear
25.6,1006.0,70,0.03,52,26.4,Chance of rain
25.1,1007.0,71,0.04,47,26.3,Chance of rain
25.2,1007.0,71,0.02,49,25.4,Chance of rain
25.3,1007.0,71,0.03,51,24.6,Clear
25.4,1008.0,71,0.04,53,23.8,Clear
26.4,1008.0,67,0.02,39,21.7,Clear
27.5,1008.0,64,0.0,26,19.7,Clear
28.5,1008.0,61,0.0,13,17.6,Clear
29.6,1007.0,56,0.0,21,16.6,Clear
30.7,1006.0,51,0.0,28,15.5,Chance of rain
31.8,1006.0,46,0.0,36,14.4,Chance of rain
31.8,1005.0,46,0.0,46,13.3,Chance of rain
31.8,1005.0,46,0.27,57,12.2,Rainy
31.8,1004.0,46,0.36,68,11.2,Rainy
30.9,1004.0,51,0.18,69,14.2,Rainy
29.9,1004.0,56,1.07,71,17.2,Rainy
29.0,1004.0,60,1.42,73,20.2,Rainy
28.1,1005.0,64,0.71,75,26.3,Rainy
27.2,1006.0,69,1.63,77,32.4,Rainy
26.3,1006.0,73,2.18,79,38.5,Rainy
25.9,1007.0,73,1.09,80,36.5,Rainy
25.6,1007.0,74,1.23,81,34.4,Chance of rain
25.2,1007.0,75,1.64,82,32.4,Chance of rain
24.9,1007.0,75,0.82,80,30.1,Chance of rain
24.6,1007.0,74,0.03,79,27.8,Chance of rain
24.3,1007.0,74,0.04,77,25.6,Chance of rain
24.4,1007.0,74,0.02,70,23.5,Chance of rain
24.4,1008.0,74,0.03,62,21.5,Clear
24.5,1008.0,74,0.04,54,19.4,Clear
25.5,1008.0,70,0.02,40,19.2,Clear
26.6,1009.0,66,0.0,26,19.0,Clear
27.6,1009.0,61,0.0,12,18.7,Clear
29.1,1008.0,55,0.0,17,17.4,Clear
30.7,1008.0,48,0.0,21,16.1,Clear
32.2,1007.0,41,0.0,26,14.8,Clear
32.8,1006.0,39,0.0,32,12.1,Clear
33.3,1006.0,36,0.0,38,9.5,Clear
33.9,1005.0,33,0.0,45,6.8,Clear
33.6,1005.0,35,0.0,42,6.4,Clear
33.2,1005.0,36,0.0,40,5.9,Clear
32.9,1005.0,38,0.0,38,5.4,Clear
32.0,1006.0,42,0.0,34,9.1,Clear
31.1,1006.0,46,0.0,30,12.8,Clear
30.2,1007.0,50,0.0,26,16.6,Clear
29.1,1007.0,56,0.0,29,19.4,Clear
28.0,1007.0,62,0.17,32,22.3,Chance of rain
26.9,1007.0,68,0.22,35,25.2,Chance of rain
26.3,1007.0,71,0.11,49,26.0,Chance of rain
25.7,1007.0,74,0.53,63,26.9,Chance of rain
25.1,1007.0,78,0.71,77,27.7,Chance of rain
25.0,1007.0,78,0.36,71,27.0,Chance of rain
24.9,1007.0,78,0.37,66,26.3,Clear
24.8,1008.0,79,0.49,60,25.6,Clear
25.8,1008.0,74,0.24,46,24.4,Clear
26.9,1008.0,68,0.0,32,23.2,Clear
27.9,1009.0,63,0.0,17,22.0,Clear
29.4,1008.0,57,0.0,24,21.8,Clear
31.0,1008.0,50,0.0,30,21.7,Chance of rain
32.5,1007.0,44,0.0,36,21.6,Chance of rain
32.8,1006.0,43,0.0,44,20.2,Chance of rain
33.0,1006.0,42,0.57,53,18.7,Rainy
33.3,1005.0,41,0.76,61,17.3,Rainy
32.2,1005.0,47,0.38,62,22.4,Rainy
31.1,1005.0,53,6.8,63,27.6,Heavy rain at times
30.0,1005.0,59,9.07,64,32.8,Heavy rain at times
28.8,1006.0,66,4.53,65,45.2,Heavy rain at times
27.7,1007.0,73,18.3,66,57.7,Rainy
26.5,1008.0,80,24.4,68,70.2,Rainy
25.5,1008.0,82,12.2,73,64.1,Rainy
24.5,1008.0,83,14.87,78,58.0,Rainy
23.1,1006.0,89,1.87,100,35.6,Rainy
23.1,1005.0,89,0.93,100,32.6,Rainy
23.1,1005.0,89,0.97,100,29.6,Chance of rain
23.1,1005.0,89,1.29,100,26.6,Chance of rain
23.5,1005.0,88,0.64,92,24.0,Chance of rain
23.9,1005.0,86,0.0,84,21.4,Clear
24.3,1005.0,85,0.0,75,18.7,Clear
25.7,1006.0,79,0.0,65,18.0,Clear
27.0,1006.0,73,0.03,54,17.3,Chance of rain
28.4,1006.0,68,0.04,43,16.6,Chance of rain
29.1,1007.0,64,0.02,57,18.7,Chance of rain
29.9,1008.0,60,0.23,71,20.9,Rainy
30.6,1008.0,56,0.31,85,23.0,Rainy
29.4,1009.0,58,0.16,90,27.0,Rainy
28.1,1009.0,60,0.3,95,31.0,Rainy
26.9,1010.0,63,0.4,100,34.9,Rainy
25.0,1011.0,64,0.2,99,34.9,Rainy
23.1,1011.0,65,0.07,97,34.9,Rainy
21.2,1012.0,66,0.09,96,34.9,Rainy
20.6,1013.0,63,0.04,89,33.4,Rainy
20.1,1014.0,61,0.03,81,31.8,Clear
19.5,1015.0,59,0.04,74,30.2,Clear
19.4,1015.0,59,0.02,60,27.1,Clear
19.4,1016.0,58,0.0,45,24.0,Clear
19.3,1016.0,58,0.0,31,20.9,Clear
19.1,1016.0,58,0.0,23,19.8,Clear
19.0,1016.0,58,0.0,15,18.7,Clear
18.8,1016.0,58,0.0,7,17.6,Clear
18.9,1016.0,56,0.0,8,18.4,Clear
19.0,1016.0,55,0.0,8,19.1,Clear
19.1,1016.0,53,0.0,8,19.8,Clear
20.3,1017.0,47,0.0,8,20.8,Clear
21.4,1017.0,42,0.0,8,21.7,Clear
22.6,1017.0,37,0.0,9,22.7,Clear
23.5,1017.0,32,0.0,11,23.2,Clear
24.4,1017.0,28,0.0,13,23.6,Clear
25.3,1017.0,23,0.0,15,24.1,Clear
25.4,1016.0,23,0.0,16,23.2,Clear
25.5,1016.0,22,0.0,17,22.2,Clear
25.6,1016.0,22,0.0,18,21.2,Clear
25.0,1016.0,23,0.0,17,19.6,Clear
24.3,1016.0,25,0.0,16,17.9,Clear
23.7,1016.0,27,0.0,15,16.2,Clear
23.0,1016.0,29,0.0,14,14.3,Clear
22.2,1016.0,31,0.0,13,12.4,Clear
21.5,1016.0,34,0.0,11,10.4,Clear
21.0,1016.0,35,0.0,19,8.9,Clear
20.6,1016.0,37,0.0,27,7.3,Chance of rain
20.1,1016.0,38,0.0,35,5.8,Chance of rain
19.8,1016.0,39,0.0,50,5.2,Chance of rain
19.4,1016.0,39,0.0,64,4.6,Chance of rain
19.1,1015.0,40,0.0,79,4.0,Chance of rain
19.4,1015.0,39,0.0,77,4.9,Chance of rain
19.6,1015.0,39,0.0,75,5.9,Chance of rain
19.9,1015.0,39,0.0,72,6.8,Chance of rain
21.0,1015.0,36,0.0,66,6.7,Chance of rain
22.2,1016.0,34,0.0,59,6.6,Clear
23.3,1016.0,31,0.0,52,6.5,Clear
24.7,1015.0,28,0.0,40,7.7,Clear
26.0,1015.0,24,0.0,28,8.9,Clear
27.4,1015.0,21,0.0,16,10.1,Clear
27.7,1015.0,20,0.0,12,11.9,Clear
28.1,1015.0,20,0.0,9,13.7,Clear
28.4,1014.0,20,0.0,5,15.5,Clear
27.7,1014.0,22,0.0,4,15.5,Clear
27.1,1014.0,25,0.0,3,15.5,Clear
26.4,1014.0,27,0.0,2,15.5,Clear
25.5,1014.0,31,0.0,2,14.5,Clear
24.6,1014.0,35,0.0,2,13.6,Clear
23.7,1014.0,38,0.0,1,12.6,Clear
22.8,1014.0,41,0.0,3,13.0,Clear
21.9,1014.0,44,0.0,4,13.3,Clear
21.0,1014.0,46,0.0,6,13.7,Clear
20.5,1014.0,49,0.0,8,15.1,Clear
19.9,1013.0,52,0.0,10,16.6,Clear
19.4,1013.0,55,0.0,13,18.0,Clear
19.6,1013.0,56,0.0,17,19.0,Clear
19.8,1013.0,56,0.0,21,19.9,Clear
20.0,1013.0,57,0.0,26,20.9,Clear
20.9,1013.0,53,0.0,32,21.0,Clear
21.9,1013.0,50,0.0,39,21.1,Clear
22.8,1013.0,46,0.0,46,21.2,Clear
23.5,1012.0,45,0.0,45,22.0,Clear
24.2,1012.0,44,0.0,45,22.7,Clear
24.9,1012.0,43,0.0,45,23.4,Clear
25.2,1011.0,45,0.0,48,23.5,Clear
25.6,1010.0,48,0.0,52,23.6,Chance of rain
25.9,1010.0,50,0.0,55,23.8,Chance of rain
25.1,1010.0,55,0.0,62,23.5,Chance of rain
24.4,1010.0,60,0.0,69,23.3,Chance of rain
23.6,1009.0,66,0.0,77,23.0,Chance of rain
23.2,1010.0,69,0.0,76,21.4,Chance of rain
22.9,1010.0,73,0.0,75,19.7,Clear
22.5,1010.0,76,0.0,75,18.0,Clear
22.4,1010.0,79,0.0,74,15.5,Clear
22.3,1010.0,81,0.0,73,13.0,Chance of rain
22.2,1010.0,83,0.0,72,10.4,Chance of rain
21.9,1010.0,84,0.0,76,10.6,Chance of rain
21.6,1010.0,86,0.27,80,10.7,Rainy
21.3,1010.0,87,0.36,84,10.8,Rainy
21.1,1010.0,85,0.18,77,12.7,Rainy
20.8,1010.0,83,0.8,70,14.6,Rainy
20.6,1011.0,81,1.07,63,16.6,Rainy
21.2,1011.0,76,0.53,63,16.4,Rainy
21.8,1011.0,71,0.53,63,16.3,Clear
22.4,1012.0,66,0.71,63,16.2,Clear
23.8,1012.0,59,0.36,51,16.2,Clear
25.1,1012.0,52,0.0,39,16.2,Clear
26.5,1012.0,45,0.0,26,16.2,Clear
26.7,1011.0,44,0.0,29,16.3,Clear
27.0,1011.0,44,0.0,32,16.4,Clear
27.2,1011.0,43,0.0,35,16.6,Clear
26.3,1011.0,46,0.0,38,16.1,Clear
25.4,1011.0,49,0.0,42,15.6,Clear
24.5,1011.0,52,0.0,45,15.1,Clear
23.4,1011.0,56,0.0,50,13.9,Clear
22.2,1011.0,61,0.0,55,12.7,Chance of rain
21.1,1012.0,66,0.0,59,11.5,Chance of rain
20.8,1012.0,67,0.0,64,10.4,Chance of rain
20.6,1012.0,69,0.0,69,9.4,Clear
20.3,1012.0,70,0.0,73,8.3,Clear
20.2,1011.0,71,0.0,63,8.0,Clear
20.0,1011.0,73,0.0,53,7.8,Clear
19.9,1011.0,74,0.0,44,7.6,Clear
19.9,1011.0,74,0.0,38,8.2,Clear
20.0,1011.0,74,0.0,32,8.8,Clear
20.0,1010.0,74,0.0,27,9.4,Clear
20.7,1010.0,70,0.0,30,10.2,Clear
21.4,1010.0,66,0.0,33,11.0,Clear
22.1,1010.0,63,0.0,37,11.9,Clear
22.9,1010.0,60,0.0,40,13.0,Clear
23.6,1010.0,56,0.0,44,14.0,Clear
24.4,1010.0,53,0.0,48,15.1,Clear
24.0,1010.0,56,0.0,52,15.4,Clear
23.6,1009.0,58,0.03,56,15.6,Rainy
23.2,1009.0,61,0.04,60,15.8,Rainy
22.4,1009.0,65,0.02,67,15.5,Rainy
21.5,1009.0,70,0.17,74,15.1,Chance of rain
20.7,1009.0,75,0.22,81,14.8,Chance of rain
20.5,1009.0,76,0.11,78,15.6,Chance of rain
20.4,1009.0,77,0.2,76,16.4,Clear
20.2,1009.0,79,0.27,74,17.3,Clear
20.1,1009.0,81,0.13,64,16.1,Clear
20.1,1008.0,83,0.0,54,14.9,Clear
20.0,1008.0,84,0.0,44,13.7,Clear
19.9,1008.0,85,0.0,39,12.6,Clear
19.9,1008.0,86,0.0,34,11.5,Clear
19.8,1007.0,86,0.0,30,10.4,Clear
20.0,1007.0,85,0.0,31,10.4,Clear
20.1,1007.0,84,0.0,33,10.4,Clear
20.3,1007.0,82,0.0,35,10.4,Clear
21.2,1007.0,78,0.0,40,10.7,Clear
22.0,1007.0,74,0.0,46,10.9,Clear
22.9,1007.0,69,0.0,51,11.2,Clear
24.0,1007.0,65,0.0,43,11.0,Clear
25.1,1007.0,62,0.0,36,10.9,Clear
26.2,1007.0,58,0.0,28,10.8,Clear
26.9,1006.0,56,0.0,21,11.8,Clear
27.6,1006.0,55,0.0,13,12.7,Clear
28.3,1006.0,54,0.0,6,13.7,Clear
27.9,1006.0,57,0.0,5,14.4,Clear
27.6,1006.0,61,0.0,5,15.1,Clear
27.2,1006.0,64,0.0,5,15.8,Clear
26.0,1006.0,70,0.0,11,15.1,Clear
24.9,1007.0,76,0.0,17,14.4,Clear
23.7,1007.0,82,0.0,22,13.7,Clear
22.7,1007.0,85,0.0,28,13.3,Clear
21.7,1007.0,87,0.0,34,13.0,Clear
13.1,1010.0,49,0.0,10,25.6,Clear
12.4,1010.0,51,0.0,19,25.8,Clear
11.7,1009.0,53,0.0,27,26.0,Clear
11.0,1009.0,55,0.0,36,26.3,Clear
11.3,1009.0,52,0.0,51,26.4,Clear
11.6,1009.0,49,0.0,66,26.5,Chance of rain
11.9,1008.0,46,0.0,81,26.6,Chance of rain
12.7,1008.0,43,0.0,86,25.1,Chance of rain
13.4,1008.0,41,0.0,90,23.5,Chance of rain
14.2,1007.0,38,0.0,95,22.0,Chance of rain
14.6,1007.0,37,0.0,83,21.6,Chance of rain
15.1,1007.0,36,0.0,71,21.2,Clear
15.5,1007.0,34,0.0,59,20.9,Clear
15.1,1007.0,36,0.0,66,22.2,Clear
14.6,1007.0,37,0.0,72,23.5,Chance of rain
14.2,1007.0,38,0.0,79,24.8,Chance of rain
13.2,1007.0,36,0.0,67,24.8,Chance of rain
12.2,1006.0,35,0.0,56,24.8,Clear
11.2,1006.0,33,0.0,44,24.8,Clear
9.5,1006.0,35,0.0,49,21.7,Clear
7.9,1005.0,38,0.0,54,18.6,Clear
6.2,1005.0,40,0.0,58,15.5,Clear
9.9,1005.0,43,0.0,65,16.8,Clear
13.6,1005.0,46,0.0,71,18.1,Chance of rain
17.3,1005.0,49,0.0,77,19.4,Chance of rain
16.5,1006.0,53,0.0,77,22.3,Chance of rain
15.7,1006.0,58,0.0,78,25.2,Chance of rain
14.9,1006.0,62,0.0,78,28.1,Chance of rain
13.8,1007.0,64,0.0,64,32.3,Chance of rain
12.8,1007.0,65,0.0,50,36.5,Clear
11.7,1007.0,66,0.0,35,40.7,Clear
11.0,1008.0,66,0.0,32,37.0,Clear
10.3,1008.0,67,0.0,28,33.2,Clear
9.6,1008.0,67,0.0,24,29.5,Clear
10.5,1008.0,64,0.0,23,28.9,Clear
11.4,1008.0,61,0.0,22,28.3,Clear
12.3,1008.0,58,0.0,20,27.7,Clear
12.4,1009.0,58,0.0,38,28.3,Clear
12.4,1009.0,58,0.0,56,28.9,Chance of rain
12.5,1010.0,58,0.0,73,29.5,Chance of rain
11.8,1010.0,59,0.0,66,32.0,Chance of rain
11.0,1010.0,59,0.0,60,34.6,Clear
10.3,1011.0,59,0.0,53,37.1,Clear
9.9,1011.0,61,0.0,69,33.5,Clear
9.4,1012.0,63,0.0,84,29.9,Chance of rain
9.0,1013.0,65,0.0,100,26.3,Chance of rain
8.1,1013.0,68,0.0,100,28.2,Chance of rain
7.3,1014.0,71,0.0,100,30.1,Chance of rain
6.4,1014.0,74,0.0,100,32.0,Chance of rain
5.6,1015.0,75,0.0,100,33.1,Chance of rain
4.9,1015.0,76,0.0,100,34.2,Chance of rain
4.1,1016.0,77,0.0,100,35.3,Chance of rain
3.8,1016.0,78,0.0,100,34.2,Chance of rain
3.6,1017.0,79,0.0,100,33.1,Chance of rain
3.3,1017.0,80,0.0,100,32.0,Chance of rain
3.4,1018.0,79,0.0,100,30.6,Chance of rain
3.4,1018.0,77,0.03,100,29.2,Chance of rain
3.5,1019.0,76,0.04,100,27.7,Chance of rain
3.9,1019.0,74,0.02,100,26.4,Chance of rain
4.2,1020.0,71,0.03,100,25.1,Chance of rain
4.6,1020.0,69,0.04,100,23.8,Chance of rain
5.2,1020.0,66,0.02,100,23.5,Chance of rain
5.7,1021.0,63,0.0,100,23.3,Chance of rain
6.3,1021.0,60,0.0,100,23.0,Chance of rain
5.3,1022.0,59,0.0,99,22.4,Chance of rain
4.3,1022.0,58,0.0,99,21.8,Chance of rain
3.3,1022.0,58,0.0,98,21.2,Chance of rain
2.3,1022.0,56,0.0,99,19.8,Chance of rain
1.3,1022.0,54,0.0,99,18.4,Chance of rain
0.3,1021.0,52,0.0,100,16.9,Chance of rain
2.5,1022.0,52,0.0,100,17.9,Chance of rain
4.8,1022.0,53,0.0,100,18.8,Chance of rain
7.0,1022.0,53,0.0,100,19.8,Chance of rain
5.9,1022.0,56,0.0,86,21.6,Chance of rain
4.8,1023.0,59,0.0,71,23.4,Clear
3.7,1023.0,62,0.0,57,25.2,Clear
3.5,1023.0,63,0.0,49,24.0,Clear
3.3,1023.0,65,0.0,42,22.8,Clear
3.1,1024.0,66,0.0,34,21.6,Clear
4.0,1024.0,64,0.0,29,20.2,Clear
4.9,1024.0,61,0.0,24,18.7,Clear
5.8,1024.0,59,0.0,19,17.3,Clear
6.7,1024.0,55,0.0,21,17.3,Clear
7.7,1024.0,52,0.0,22,17.3,Clear
8.6,1024.0,48,0.0,24,17.3,Clear
9.2,1024.0,46,0.0,30,17.2,Clear
9.8,1024.0,43,0.0,36,17.0,Clear
10.4,1024.0,41,0.0,42,16.9,Clear
9.7,1024.0,39,0.0,36,17.3,Clear
9.1,1023.0,38,0.0,31,17.6,Clear
8.4,1023.0,37,0.0,25,18.0,Clear
7.1,1023.0,37,0.0,19,19.6,Clear
5.7,1022.0,38,0.0,12,21.1,Clear
4.4,1022.0,39,0.0,6,22.7,Clear
5.6,1022.0,40,0.0,7,26.9,Clear
6.9,1022.0,42,0.0,7,31.1,Clear
8.1,1021.0,43,0.0,7,35.3,Clear
7.2,1021.0,46,0.0,7,35.2,Clear
6.3,1021.0,49,0.0,6,35.0,Clear
5.4,1021.0,52,0.0,6,34.9,Clear
5.5,1021.0,54,0.0,6,31.3,Clear
5.6,1021.0,55,0.0,6,27.7,Clear
5.7,1021.0,57,0.0,6,24.1,Clear
6.9,1020.0,53,0.0,30,23.0,Clear
8.2,1020.0,48,0.0,54,22.0,Chance of rain
9.4,1020.0,44,0.0,79,20.9,Chance of rain
10.2,1019.0,42,0.0,70,21.6,Chance of rain
11.1,1019.0,40,0.0,62,22.3,Clear
11.9,1018.0,38,0.0,53,23.0,Clear
12.6,1018.0,36,0.0,37,23.3,Clear
13.3,1017.0,33,0.0,21,23.5,Clear
14.0,1017.0,31,0.0,6,23.8,Clear
13.3,1016.0,29,0.0,5,24.5,Clear
12.7,1015.0,28,0.0,5,25.2,Clear
12.0,1015.0,27,0.0,5,25.9,Clear
10.3,1014.0,28,0.0,6,26.3,Clear
8.7,1014.0,29,0.0,6,26.6,Clear
7.0,1013.0,30,0.0,6,27.0,Clear
8.6,1013.0,33,0.0,6,25.9,Clear
10.2,1013.0,36,0.0,5,24.8,Clear
11.8,1013.0,39,0.0,4,23.8,Clear
10.5,1013.0,42,0.0,3,26.6,Clear
9.2,1013.0,46,0.0,3,29.5,Clear
7.9,1013.0,49,0.0,2,32.4,Clear
7.7,1013.0,52,0.0,2,30.1,Clear
7.5,1013.0,55,0.0,2,27.8,Clear
7.3,1013.0,58,0.0,3,25.6,Clear
8.2,1013.0,52,0.0,2,27.0,Clear
9.2,1013.0,45,0.0,2,28.4,Clear
10.1,1013.0,39,0.0,2,29.9,Clear
10.9,1013.0,37,0.0,2,30.2,Clear
11.8,1012.0,35,0.0,2,30.6,Clear
12.6,1012.0,33,0.0,2,31.0,Clear
13.2,1012.0,31,0.0,2,31.1,Clear
13.7,1012.0,29,0.0,2,31.2,Clear
14.3,1012.0,28,0.0,2,31.3,Clear
13.0,1012.0,28,0.0,3,32.5,Clear
11.6,1012.0,28,0.0,3,33.7,Clear
10.3,1012.0,28,0.0,4,34.9,Clear
8.6,1012.0,29,0.0,4,36.5,Clear
7.0,1012.0,31,0.0,4,38.0,Clear
5.3,1012.0,32,0.0,4,39.6,Clear
6.3,1013.0,37,0.0,4,39.1,Clear
7.4,1013.0,43,0.0,4,38.6,Clear
8.4,1013.0,48,0.0,4,38.2,Clear
7.2,1014.0,54,0.0,3,36.1,Clear
6.0,1014.0,61,0.0,3,34.1,Clear
4.8,1015.0,68,0.0,2,32.0,Clear
4.3,1015.0,70,0.0,3,30.4,Clear
3.7,1015.0,73,0.0,3,28.7,Clear
3.2,1016.0,75,0.0,4,27.0,Clear
3.9,1016.0,72,0.0,10,24.5,Clear
4.7,1016.0,69,0.0,16,22.0,Clear
5.4,1016.0,66,0.0,21,19.4,Clear
6.7,1016.0,64,0.0,35,17.4,Clear
8.0,1016.0,61,0.0,49,15.4,Chance of rain
9.3,1016.0,59,0.0,64,13.3,Chance of rain
10.6,1016.0,53,0.0,67,14.0,Chance of rain
11.9,1016.0,48,0.03,71,14.8,Chance of rain
13.2,1016.0,42,0.04,75,15.5,Chance of rain
12.2,1016.0,39,0.02,60,18.6,Chance of rain
11.2,1016.0,36,0.0,45,21.7,Clear
10.2,1017.0,33,0.0,31,24.8,Clear
8.5,1017.0,35,0.0,27,28.0,Clear
6.9,1017.0,38,0.0,23,31.1,Clear
5.2,1017.0,40,0.0,19,34.2,Clear
6.7,1017.0,43,0.0,16,36.2,Clear
8.3,1017.0,46,0.0,12,38.3,Clear
29.5,1008.0,83,0.0,30,10.1,Clear
29.4,1008.0,83,0.0,36,9.4,Clear
29.2,1007.0,83,0.0,43,8.6,Chance of rain
29.1,1007.0,83,0.0,49,7.9,Chance of rain
29.1,1007.0,82,0.0,50,7.9,Chance of rain
29.2,1007.0,81,0.0,51,7.9,Clear
29.2,1007.0,80,0.0,52,7.9,Clear
29.8,1008.0,78,0.0,40,8.9,Clear
30.4,1008.0,76,0.0,28,9.8,Clear
31.0,1009.0,74,0.0,16,10.8,Clear
31.5,1008.0,72,0.0,10,13.9,Clear
32.1,1008.0,70,0.0,5,17.0,Clear
32.6,1008.0,68,0.0,0,20.2,Clear
32.4,1007.0,68,0.0,0,23.2,Clear
32.1,1006.0,68,0.0,0,26.2,Clear
31.9,1006.0,68,0.0,0,29.2,Clear
31.6,1006.0,69,0.0,0,27.0,Clear
31.2,1006.0,71,0.0,0,24.8,Clear
30.9,1006.0,73,0.0,0,22.7,Clear
